endpoint	stratum	holdout	selected_model	model_name	feature	weight	weight_type	state	direction	training_abs_correlation	direction_stability	state_prior_seed	state_candidate_score	source_state	target_state	gene_a	gene_b	edge_class	generation	best_AUROC	best_AUPRC	best_ECE	backend
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC101929384	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC101929427	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC101929715	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC101929760	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC102546298	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC102659288	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC102724827	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC102800310	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC145837	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC200772	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC283575	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC389765	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC399815	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC400558	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC441178	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC550643	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC642236	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC643201	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC643770	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC644189	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC646268	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC648691	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC654841	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOC728637	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LOXL2	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LPPR4	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LRRC61,ZBED6CL	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	LRRC69,OTUD6B,SLC26A7	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MAGOH2	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MED20,USP49	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MEG3,MIR770	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR1-2,MIR133A1,MIR133A1HG	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR143,MIR143HG	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR1914,UCKL1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR21,VMP1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR3614,TRIM25	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR4469,RNF170	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR4741,RBBP8	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR4763,MIRLET7A3,MIRLET7B,MIRLET7BHG	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR548AA1,PALMD	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR548N,OSBPL6	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR6731	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MIR7849	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MITF	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	MRC1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	NAGPA-AS1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	NGFR	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	NHP2L1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	NKG7	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	NME1,NME1-NME2,NME2	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	NT5C1B,NT5C1B-RDH14,RDH14	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	P2RX5	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PAQR6,SMG5	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PDCD1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PKMP3	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	POSTN	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PPAPDC1B	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PPP6R1,TMEM86B	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PRDX3P4	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PRF1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PRSS3P1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PSMB8	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PSMB9	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PTMAP8	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	PVRL3	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RILP,SCARF1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RN7SKP253	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RN7SL118P	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RN7SL254P	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RN7SL653P	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RNA5SP187	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RNF207,RPL22	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP1-153P14	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-10C8	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-131H24	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-141C7	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-16E12	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-195B17	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-204N11	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-33B1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-367G6	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-381N20	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-39M21	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-404P21	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-40C6	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-428O18	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-444B24	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-452J21	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-504G3	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-504I13	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE78220	word_no_bio_objective	EcoNiche-Opt-WordNoBioObjective	RP11-572O6	-1.0	word_response_direction																
